P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.165892517091084,0.417083235238293,0.275018977004979,3.68204307157622,0,0.1,10.5,10.4880747138002,1,25,3000.90898156166
0.165889525571513,0.41712774247631,0.275100604056282,3.68179290864627,0,0.1,11,10.9886126120636,6,25,4437.76065921783
0.165888109417457,0.416210311817719,0.2740256923459,3.6890775389184,0,0.1,11.5,11.4891986188607,1,25,2910.85633683205
0.165885473225653,0.414393744929279,0.271910865091412,3.70348139188598,0,0.1,12,11.9898144873405,2,25,1963.69062709808
0.165895083547506,0.417172840590268,0.275559719766529,3.6803456840256,0,0.1,12.5,12.4899518833665,2,25,3578.65311288834
0.16591127768602,0.414413179317844,0.272621902337891,3.70111298245689,0,0.1,13,12.9905651139105,2,25,3882.23226428032
0.165933242054048,0.416709589939951,0.275935390294802,3.68098653830056,0,0.1,13.5,13.4906974756738,1,25,2796.07606697083
0.165987210474114,0.41282066510164,0.272206970450711,3.70906049580637,0,0.1,14,13.9912903743628,4,25,5720.75377249718
0.166063088325354,0.408243136215566,0.268187686531904,3.74165631344945,0,0.1,14.5,14.4918781371543,3,25,3747.75230288506
0.166176702416281,0.402945162522676,0.263942156717408,3.77916767807444,0,0.1,15,14.9924609460958,1,25,1543.87112545967
0.166348485522616,0.396945147910576,0.25950921625013,3.82204424477703,0,0.1,15.5,15.4929888190344,1,25,3676.8336918354
0.166593944219268,0.396753865049245,0.261301651895737,3.81831758794923,0,0.1,16,15.9931482871648,1,25,3451.66902399063
0.166960214170829,0.383196103611789,0.250192966809926,3.92538051335266,0,0.1,16.5,16.4940233313483,1,25,2427.18889927864
0.167443553956924,0.3758549551262,0.245354161513751,3.98528451869858,0,0.1,17,16.99451324441,5,25,4929.98484182358
0.168118370096833,0.356371545566916,0.228878715119109,4.16851423848617,0,0.1,17.5,17.4955195059858,2,25,3680.29412412643
0.168824158125005,0.361592774944646,0.235412076728424,4.1171044459193,0,0.1,18,17.9953647753082,2,25,1892.96810102463
0.169593863189463,0.360872945033337,0.236071131323007,4.12655721673882,0,0.1,18.5,18.4954832830271,2,25,2985.30424594879
0.170581124471175,0.354673481196889,0.230823080243303,4.19620227508761,0,0.1,19,18.995858541694,3,25,2739.0446062088
0.171277094758335,0.359791077472713,0.236893701405797,4.14700480922761,0,0.1,19.5,19.4957097502942,1,25,2985.76781630516
0.165858615586196,0.416814718964459,0.274540045172699,3.68608166803426,0,0.1,20,19.9937667790971,3,80,16516.8539204597
0.165857992250912,0.416815243328559,0.274535559054964,3.68616157183431,0,0.1,20.5,20.4939200706072,4,80,20897.0372486115
0.165857412940893,0.416817188607591,0.274530684023722,3.68618033199687,0,0.1,21,20.9940669285467,6,80,29800.9373886585
0.165856873620037,0.416814921532061,0.274526899478254,3.68624403876437,0,0.1,21.5,21.4942048933961,4,80,14281.3729982376
0.165856370695883,0.416811662981836,0.274524421434849,3.68627185538009,0,0.1,22,21.9943324360337,5,80,34265.1578910351
0.165855900948767,0.416814040818419,0.274523176889124,3.68626432112977,0,0.1,22.5,22.4944578451949,6,80,29343.432803154
0.165855461523157,0.416806857807239,0.274520025394302,3.68632099079191,0,0.1,23,22.9945803548522,8,80,29053.9780507088
0.165855049868434,0.416811052176779,0.274522188484996,3.68633330236093,0,0.1,23.5,23.4947007444647,3,80,10811.9699110985
0.165854663705511,0.416817279845683,0.274519560521859,3.68634517951165,0,0.1,24,23.9948115443793,4,80,21920.3791079521
0.165854300959868,0.416812733215021,0.274513491215385,3.68636420428037,0,0.1,24.5,24.4949115434934,2,80,20725.4196155071
0.447516531799015,0.514824741408778,0.376772017488719,2.97759626634225,0,0.1778,0,0,0,25,263.839317560196
0.362273416360107,0.666372165648198,0.387310953787608,2.3723694107561,0,0.1778,0.5,0.346664692722353,4,25,848.396541833878
0.269467212547547,0.69543589649469,0.491069690057838,2.02909805287017,0,0.1778,1,0.642058670445003,2,25,2152.51480913162
0.238402404501571,0.553152455145743,0.481581591248575,2.47860975222542,0,0.1778,1.5,1.20245395728714,1,25,2279.61788797379
0.230213929210484,0.524462608712878,0.408979059451383,2.80008276353852,0,0.1778,2,1.84860864450399,0,25,1379.79805326462
0.227597624046523,0.519387179471495,0.394033772848628,2.87789986970458,0,0.1778,2.5,2.3898831189882,0,25,1520.82115221024
0.226333048512278,0.517578194025784,0.387863910156759,2.91220841588949,0,0.1778,3,2.91194951306182,0,25,1614.55107331276
0.225612925961912,0.516684797374269,0.384572740509902,2.93110689799043,0,0.1778,3.5,3.42622279166228,1,25,1895.12614274025
0.225160774271845,0.516177705773338,0.382592402533674,2.94267792741182,0,0.1778,4,3.93632531809147,1,25,2362.23443937302
0.224857265648389,0.51586089802851,0.381291914874855,2.95034766750181,0,0.1778,4.5,4.44392009603027,1,25,1715.56792330742
0.224643268495618,0.515638628275315,0.380383973380749,2.95575385665782,0,0.1778,5,4.94985623860873,1,25,1319.57035732269
0.224486551154448,0.515488831451282,0.379736861893788,2.95965761017763,0,0.1778,5.5,5.45462952556115,1,25,2174.45705246925
0.224368255933948,0.515380477267098,0.379249900955832,2.96254452381262,0,0.1778,6,5.95855749726263,1,25,1772.08655524254
0.22427672477069,0.515291037422887,0.37887308948581,2.96481792595923,0,0.1778,6.5,6.46184407527228,1,25,2618.0630364418
0.224204423910643,0.515229410485923,0.378573608955847,2.96660349086512,0,0.1778,7,6.96464444865233,2,25,2704.13955497742
0.224146303735373,0.515168297621946,0.378333415831623,2.96807634128073,0,0.1778,7.5,7.4670566873027,1,25,1980.51239585876
0.224098874079304,0.515124146693087,0.3781378765345,2.96923082213436,0,0.1778,8,7.96915848054324,0,25,1716.77314829826
0.224059658754584,0.515092101929744,0.377984257542853,2.97021906147747,0,0.1778,8.5,8.47101464880575,2,25,2971.4499373436
0.224026860676256,0.515062728045372,0.37785447219498,2.97097293544004,0,0.1778,9,8.9726440503408,1,25,2394.61200523376
0.223999149576378,0.515038180946771,0.377741514464565,2.97165274854716,0,0.1778,9.5,9.4741086213296,2,25,3177.26750588417
0.223975523465938,0.51501571762421,0.377638938752497,2.97227609239587,0,0.1778,10,9.97541279069066,2,25,3160.1482489109
0.223955215849359,0.515004164856253,0.377564600340414,2.97272802079524,0,0.1778,10.5,10.4765942992664,1,25,2701.63315439224
0.223937633284489,0.514987671654852,0.377490093868972,2.9731961868762,0,0.1778,11,10.9776727197681,3,25,2500.2742099762
0.223922303598617,0.514962385712153,0.377421697362572,2.97360515454764,0,0.1778,11.5,11.4786572783291,2,25,1447.66452884674
0.223908864562539,0.514961485854356,0.377387237305422,2.97383946613991,0,0.1778,12,11.9795584273707,0,25,1601.49790215492
0.223897031283137,0.514922634310612,0.377292433326549,2.97432083027681,0,0.1778,12.5,12.4803839982257,0,25,2518.13233137131
0.223886468251729,0.514991710206596,0.377376197197828,2.97413261232345,0,0.1778,13,12.9811234976076,0,25,1617.41625499725
0.223877179756552,0.514766597225932,0.376994090782181,2.97554198143036,0,0.1778,13.5,13.4818669156986,3,25,3730.34145307541
0.223869432139105,0.5151237861797,0.377577434443796,2.9736784640161,0,0.1778,14,13.9824643059566,2,25,1423.3249232769
0.223859206245086,0.514888021226519,0.377051203929001,2.97539367165108,0,0.1778,14.5,14.4831181454128,2,25,4922.98171925545
0.223858066745048,0.514132150600539,0.376053744575658,2.97929381614531,0,0.1778,15,14.9837623250672,1,25,2278.35957074165
0.223855874653752,0.515226746214607,0.37792287230322,2.97302439864585,0,0.1778,15.5,15.484138865627,0,25,1793.93780064583
0.223851271568946,0.516431069556727,0.379999445806377,2.96613464848237,0,0.1778,16,15.9844574004989,2,25,3373.979429245
0.223858524491838,0.512015971438195,0.373284058175166,2.9901753807867,0,0.1778,16.5,16.4854768101356,1,25,3323.67015385628
0.223875160637137,0.512705410398678,0.374780821843153,2.98558690114086,0,0.1778,17,16.9857945844791,3,25,3841.33299660683
0.223896425676144,0.513212616055315,0.376090621452943,2.98197815368967,0,0.1778,17.5,17.4861138108035,0,25,2222.38681125641
0.22392558903891,0.513467708398203,0.377169261272142,2.97937030442135,0,0.1778,18,17.9864190377042,6,25,4954.71207785606
0.223966848000819,0.507308194612585,0.368773221953251,3.01156118825253,0,0.1778,18.5,18.4874149909485,2,25,3857.86142444611
0.224040419484462,0.506913334169861,0.369333987293481,3.01181346941507,0,0.1778,19,18.9877340987442,1,25,3210.23600172997
0.224133798827931,0.506270397623645,0.369669381327958,3.01332616363831,0,0.1778,19.5,19.4880304984495,3,25,3233.97354650497
0.224251571831528,0.505327921725048,0.369787229936333,3.01605568520052,0,0.1778,20,19.9883622806766,1,25,1988.98777031899
0.224401341559181,0.497538256968543,0.360639815759203,3.0560347180347,0,0.1778,20.5,20.4892441211302,1,25,2817.04430294037
0.224606504983392,0.495990167340173,0.360356674477814,3.06200792673117,0,0.1778,21,20.9895816540569,2,25,3272.18134331703
0.224851825441817,0.494213140057076,0.359885952830996,3.06930240998551,0,0.1778,21.5,21.4898362157273,3,25,3637.79322981834
0.225158458930605,0.485462095360715,0.350461838223921,3.11582879015637,0,0.1778,22,21.990683589068,3,25,3944.39932703972
0.225528259800624,0.483279584417132,0.349665181361364,3.12608539120989,0,0.1778,22.5,22.4909764655552,0,25,2641.41206264496
0.225971144041597,0.474316248343052,0.340214311207579,3.17690328242581,0,0.1778,23,22.9917239251278,1,25,2324.0520234108
0.226482181276073,0.472038379842512,0.33913825356364,3.18962841627637,0,0.1778,23.5,23.4920017394257,10,25,8614.12150621414
0.227077116242437,0.463302148323977,0.329704362375286,3.24372947780192,0,0.1778,24,23.9927102159749,11,25,11698.7339527607
0.227669233791856,0.467530229900624,0.336565772106863,3.21713931502548,0,0.1778,24.5,24.4925107197543,0,25,1944.04768228531
0.562763798220954,0.630637272348922,0.536055285744533,2.38647841557916,0,0.3162,0,0,0,25,204.266190052032
0.494722784871297,0.724711940864436,0.50550686868535,2.09994742560906,0,0.3162,0.5,0.398528788383306,1,25,686.29625415802
0.395564114636656,0.793369530894688,0.5899632737023,1.81767553392028,0,0.3162,1,0.664889966343416,0,25,967.411092996597
0.339229532090481,0.676640317965987,0.628357456133755,1.93420882618908,0,0.3162,1.5,1.06329780385494,1,25,1242.00194334984
0.312615423884799,0.678188721771703,0.69437577506849,1.98588947639067,0,0.3162,2,1.54465963205565,0,25,1356.52880740166
0.297551689392427,0.654920676074028,0.62150822424751,2.16845958607223,0,0.3162,2.5,2.20986456997353,0,25,1167.23499512672
0.291650079471678,0.642165648493456,0.581290086621093,2.26136593000607,0,0.3162,3,2.79260068945252,0,25,1248.73614597321
0.288602835250136,0.637720109145803,0.565695049222704,2.30173055043783,0,0.3162,3.5,3.33327817949929,0,25,1036.4541759491
0.28676966194961,0.635504701710645,0.557337384208898,2.32448228789771,0,0.3162,4,3.85920985375986,0,25,927.266744375229
0.285568295015735,0.634239664189603,0.552204583087232,2.33888972133554,0,0.3162,4.5,4.37760263765151,1,25,1425.61513257027
0.284733969307268,0.633403463754889,0.548783208605987,2.34867523290097,0,0.3162,5,4.89148077711533,0,25,1523.27326703072
0.284129222149258,0.632847430283483,0.546368699600971,2.35565963309116,0,0.3162,5.5,5.40241446213386,2,25,3189.07427096367
0.283676089418137,0.632454407030689,0.54461322991242,2.36081999731434,0,0.3162,6,5.91125584591762,0,25,1446.89757108688
0.283327390922432,0.632147327845154,0.543258483472239,2.36483789017192,0,0.3162,6.5,6.41857653148422,1,25,2467.99451828003
0.283053104223795,0.631911070635074,0.542211379535966,2.36793655722372,0,0.3162,7,6.92473309279016,1,25,2289.13946962357
0.282833337676543,0.631744360372189,0.541396675569506,2.370385618211,0,0.3162,7.5,7.4300126465966,0,25,1277.39325428009
0.282654465243291,0.631589558594861,0.540716648519381,2.37238069358376,0,0.3162,8,7.9345904244555,3,25,5628.22208070755
0.282506887132937,0.631484323154554,0.540173730093652,2.37401296997768,0,0.3162,8.5,8.43859403860335,0,25,2050.43184804916
0.282383675974257,0.631384451778905,0.539714320541896,2.37538381907717,0,0.3162,9,8.94214120338691,0,25,1599.24960541725
0.282279727833763,0.631291072618052,0.539316655070528,2.37660234825422,0,0.3162,9.5,9.44528009065652,1,25,2136.18221259117
0.282191212989972,0.631238248992431,0.539005207584289,2.37755563350217,0,0.3162,10,9.94807439870538,1,25,2740.26668787003
0.282115211282805,0.631173587290583,0.538720470675779,2.37840228389847,0,0.3162,10.5,10.4506178566978,3,25,3905.4480304718
0.28204946380165,0.631118706695326,0.538474559114223,2.37913185260385,0,0.3162,11,10.9529062969648,3,25,4479.05602455139
0.281992200766873,0.631082756940943,0.538271579050401,2.37973222832182,0,0.3162,11.5,11.4549956483436,1,25,2499.88623905182
0.281942019257189,0.631039878962287,0.538089435953829,2.38029028789866,0,0.3162,12,11.9569178060654,0,25,1068.96223640442
0.281897795354216,0.631005855974489,0.53792870551512,2.38078071368969,0,0.3162,12.5,12.4586724108856,4,25,3934.11010026932
0.281858620092189,0.630970165376618,0.537776222635748,2.38127036679792,0,0.3162,13,12.9602916645003,3,25,3315.80862379074
0.281823751719534,0.630962415112546,0.537666896272958,2.38159925892646,0,0.3162,13.5,13.4617859055066,4,25,3591.85028719902
0.281792580325082,0.630919638594741,0.537532488121699,2.38199106659931,0,0.3162,14,13.9631619666689,3,25,3791.89081716537
0.281764601055749,0.630909225152278,0.537445380984558,2.38229197746247,0,0.3162,14.5,14.464461713489,1,25,1219.46787714958
0.281739388884457,0.630903073238548,0.537352043516385,2.38252613893668,0,0.3162,15,14.9656531415524,2,25,3138.18954467773
0.281716586393684,0.630879436488658,0.537275659174072,2.38280449499218,0,0.3162,15.5,15.4667749507734,3,25,3254.49885869026
0.281695907831803,0.63085281889309,0.537183565499568,2.38302234882717,0,0.3162,16,15.9678238562102,1,25,2738.83584928513
0.281677125335231,0.630840599862192,0.537095243627763,2.38329231193453,0,0.3162,16.5,16.4688169510109,1,25,2574.36862564087
0.281660026392111,0.630823403536757,0.53705808378292,2.38343779682817,0,0.3162,17,16.969742330561,0,25,1509.70700240135
0.281644389931832,0.630860538704685,0.53708045630921,2.38347286462143,0,0.3162,17.5,17.4705954112618,1,25,1535.53966641426
0.281630008998881,0.630906667069933,0.537188040119498,2.38334323645677,0,0.3162,18,17.9714071645827,5,25,6012.28380537033
0.281616737168814,0.631020730744109,0.537428568394694,2.38302089697448,0,0.3162,18.5,18.4721510669886,6,25,7083.22660160065
0.281604559675883,0.631190230893457,0.537801079236796,2.3824601044642,0,0.3162,19,18.9728534220177,2,25,2134.11277461052
0.281593708214217,0.631381261757793,0.538279834330469,2.38169778548143,0,0.3162,19.5,19.4734884591093,4,25,4839.05761885643
0.281584671392536,0.631523578218244,0.538627298021151,2.38116508082093,0,0.3162,20,19.9741200135187,4,25,4640.99870896339
0.281577935075289,0.631481670155811,0.538666606748212,2.38126116614671,0,0.3162,20.5,20.4747673396726,2,25,2949.12627792358
0.281573773536196,0.631265203420929,0.538273737063245,2.38208617888359,0,0.3162,21,20.9753978483153,2,25,3148.80672025681
0.281572303986803,0.630822698490059,0.537483441366808,2.38365743261887,0,0.3162,21.5,21.4760533835129,3,25,4834.40299272537
0.281573630801113,0.630193625092283,0.536327015323683,2.38595195939901,0,0.3162,22,21.9767091023816,4,25,4241.56107378006
0.281577965864732,0.62938032451836,0.534845637166354,2.38889449282239,0,0.3162,22.5,22.4773359108328,1,25,3056.49601435661
0.281585705248224,0.62841106326649,0.533085954791147,2.39237580873552,0,0.3162,23,22.9779811833979,4,25,3840.94361281395
0.281597474961301,0.627243794925275,0.531082883470206,2.39643423767341,0,0.3162,23.5,23.4786228228104,1,25,3498.15449357033
0.281614157995477,0.625936879973139,0.52886312219753,2.40102614966516,0,0.3162,24,23.9792278948457,2,25,3929.91438889504
0.281638589440972,0.63054392701386,0.539574122203163,2.38257878648522,0,0.3162,24.5,24.4788549461274,5,25,5081.5753133297
0.658849004830138,0.75724094638228,0.795539378316326,1.9129714126409,0,0.5623,0,0,0,25,192.224778175354
0.615286667875947,0.802829048705085,0.901936254862176,1.79802560938187,0,0.5623,0.5,0.0008110268973158,1,25,1199.08145713806
0.531898107504617,0.864845286002687,0.769697453351923,1.63284579878779,0,0.5623,1,0.738267332811811,0,25,704.2196829319
0.464068844871546,0.829105908065023,0.800637651601063,1.60111634292385,0,0.5623,1.5,1.05470997588693,1,25,931.39480638504
0.423100017599863,0.787555958263389,0.869809989884279,1.64023869043638,0,0.5623,2,1.43227977641932,0,25,1288.90640211105
0.395697508740431,0.793040066186588,0.964463059821347,1.64063412479823,0,0.5623,2.5,1.85436457637086,1,25,1259.21492123604
0.374252690430292,0.80649384741222,1.03901007602939,1.63622405205645,0,0.5623,3,2.3320286607362,1,25,1343.15344214439
0.358342477331592,0.795518650202021,0.98767225765662,1.70392662261353,0,0.5623,3.5,2.97192428018069,0,25,1005.67256879807
0.349766944634309,0.777196574983608,0.902857275422143,1.78367759448028,0,0.5623,4,3.61749453958631,0,25,1323.69084095955
0.344793207257912,0.770203241237344,0.869031067136906,1.82022328239673,0,0.5623,4.5,4.18684382685854,1,25,1327.60378623009
0.34152653306562,0.766563595306272,0.850389402513162,1.84189905660684,0,0.5623,5,4.73115340074172,0,25,1093.79555726051
0.339234343277139,0.764329814442777,0.838486581885659,1.85633232631517,0,0.5623,5.5,5.2630024175034,0,25,984.180900573731
0.337552872665695,0.762849226269662,0.830269096118705,1.8666330731535,0,0.5623,6,5.7874198813793,0,25,1365.85913968086
0.336278026081193,0.761810140712432,0.824323984694616,1.87421991520381,0,0.5623,6.5,6.30684131474884,0,25,1222.37953710556
0.335286122830881,0.761048080574086,0.8198382334768,1.88001455891787,0,0.5623,7,6.82282856446204,0,25,1654.70569801331
0.334497956581085,0.760465435858695,0.816357901584182,1.88459000764728,0,0.5623,7.5,7.33615772384017,1,25,1285.76432204247
0.333860603655416,0.76001464489001,0.813603862276248,1.88821396993119,0,0.5623,8,7.847577068112,0,25,1744.14237594605
0.333337477288715,0.759647492521157,0.811372112801098,1.89125133674275,0,0.5623,8.5,8.35739432409699,1,25,3578.41329884529
0.332902562380242,0.75934686185447,0.809508673180695,1.89372318066348,0,0.5623,9,8.86601236151785,0,25,1686.57480072975
0.332536916376566,0.759098394093833,0.808004527562692,1.89576982642187,0,0.5623,9.5,9.3736072425565,0,25,1462.42046999931
0.332226461623743,0.75891739165019,0.806724741867182,1.89747304026307,0,0.5623,10,9.88034599220176,1,25,2216.90584278107
0.331960548850922,0.75871902800806,0.805623829377623,1.89901726350724,0,0.5623,10.5,10.3863841125465,1,25,1742.94863295555
0.331730994943791,0.758586575657176,0.804692865439791,1.90025423282321,0,0.5623,11,10.8918379665433,1,25,1671.23373413086
0.331531424220337,0.758472254121728,0.803884215272769,1.9013709384508,0,0.5623,11.5,11.3967829563384,0,25,1195.03692626953
0.331356806751336,0.758359954833979,0.803149646180948,1.90237788013478,0,0.5623,12,11.9012825685514,1,25,2003.23075604439
0.331203130152847,0.758266868001461,0.802566801352818,1.90319154866333,0,0.5623,12.5,12.405380435838,0,25,1103.73320770264
0.331067160559043,0.758183447254286,0.802013933604441,1.90397805368934,0,0.5623,13,12.909134202231,1,25,1971.12788105011
0.330946267755725,0.758101988200525,0.80151904640668,1.90464989548398,0,0.5623,13.5,13.4126399284811,1,25,1945.6003921032
0.330838294056888,0.758047935084348,0.801109298975996,1.90521828599842,0,0.5623,14,13.915864487635,0,25,1695.0984621048
0.330741455979843,0.757999887068583,0.80071832558174,1.90575919554462,0,0.5623,14.5,14.4188272173549,0,25,1081.55296063423
0.330654268353842,0.75792180424446,0.800350552207269,1.90626018046819,0,0.5623,15,14.9216190414451,0,25,1680.99435067177
0.33057548637197,0.757902808376761,0.800048431638148,1.90666876570746,0,0.5623,15.5,15.4242094640819,0,25,1306.68707728386
0.330504060193104,0.757848980372195,0.799760977561621,1.90710461740128,0,0.5623,16,15.9266604637019,1,25,2538.46713662148
0.330439099400751,0.757803785384465,0.799484137191254,1.90744296832374,0,0.5623,16.5,16.4289138870183,2,25,2604.93388438225
0.330379844692504,0.757759193919794,0.799281283043336,1.90777627095103,0,0.5623,17,16.9310567827273,1,25,2566.56800937653
0.330325645308445,0.757749576815785,0.799059974757529,1.90806512435725,0,0.5623,17.5,17.4330838167922,1,25,2044.92391300201
0.33027594068766,0.757697978335802,0.798865339146477,1.90834713266511,0,0.5623,18,17.934947367332,1,25,1263.72392868996
0.330230246335618,0.757697105668854,0.798682229187464,1.90860449673055,0,0.5623,18.5,18.4367674180006,0,25,1437.28486514092
0.33018814135365,0.757657100084216,0.798508516651683,1.90881765600967,0,0.5623,19,18.938434799854,2,25,1250.60044527054
0.330149258703752,0.757647684462361,0.798368236330435,1.90903534947295,0,0.5623,19.5,19.4400532934858,1,25,2125.67378330231
0.330113277536657,0.757612713800198,0.798209302466268,1.90922183164033,0,0.5623,20,19.9415737194934,1,25,1904.756108284
0.330079916521883,0.75759513428998,0.798096308091058,1.90942834509792,0,0.5623,20.5,20.443036027556,2,25,1153.45759630203
0.330048927247017,0.757577850592166,0.797974987638209,1.90960627237541,0,0.5623,21,20.94440565642,1,25,1742.94096112251
0.330020086691854,0.757560155076818,0.797834316400326,1.90976826369236,0,0.5623,21.5,21.445718401777,0,25,1998.90949988365
0.329993189697135,0.757551451708286,0.797753358377492,1.90988071190189,0,0.5623,22,21.9469642245528,1,25,1309.63137936592
0.329968056156659,0.757542423991629,0.797648047573961,1.91002397992299,0,0.5623,22.5,22.4481366723826,0,25,1433.66450977325
0.329944567871696,0.757554719867405,0.797601548584501,1.91010656153618,0,0.5623,23,22.9492938540855,0,25,1573.43382239342
0.329922676601002,0.757535145447049,0.797561653547878,1.91019853364412,0,0.5623,23.5,23.450393609471,0,25,1267.22829294205
0.329902221604097,0.757485789268665,0.79738886181775,1.91039628554037,0,0.5623,24,23.9514417689053,0,25,1862.07926368713
0.329882735498647,0.757424021455501,0.797049040504022,1.91071161395341,0,0.5623,24.5,24.4524667504793,1,25,1520.99963951111
0.723461865624262,0.876447813568001,1.24013370340983,1.5575937074398,0,1,0,0,0,25,302.476511955261
0.701464922269408,0.89251530317409,1.3166044239535,1.5219411243332,0,1,0.5,0.0003454746051985,0,25,2094.91457629204
0.648349592683113,0.926675959826361,1.52203172798046,1.44463735202923,0,1,1,0.0008661309107099,1,25,2361.11348509789
0.589995883935326,0.937020496544245,1.13197532046204,1.39852839141651,0,1,1.5,1.16408539717332,0,25,802.564622879028
0.543413614182645,0.913417492993515,1.14183115335842,1.39536351616877,0,1,2,1.47235089530051,1,25,918.300329446793
0.509063327726533,0.895363751587179,1.21271250437195,1.40287567448257,0,1,2.5,1.81112579004289,0,25,1245.697671175
0.482565204207012,0.892863381302288,1.31209557971866,1.40182870384863,0,1,3,2.18198443290445,0,25,1267.0403676033
0.460610053420028,0.898621915342355,1.42029200648353,1.39391239650745,0,1,3.5,2.57993960528288,1,25,1064.30253171921
0.441603280838147,0.906697123221082,1.52429391285886,1.38432256174133,0,1,4,3.00481233869786,0,25,898.457504034042
0.424901632808654,0.913813180693714,1.61105555605088,1.37767285260205,0,1,4.5,3.46444217626046,0,25,1674.0677690506
0.41042772159248,0.916892410786367,1.65273173627059,1.38105535817342,0,1,5,3.98761819471034,0,25,1354.36196947098
0.398946199924526,0.908368624812221,1.56779797589218,1.4153617086977,0,1,5.5,4.65937566096759,0,25,1240.55037903786
0.391306326545468,0.897220613696091,1.4579715293934,1.45480199332285,0,1,6,5.33354135623606,0,25,1511.35736584663
0.386065000122914,0.891511098728924,1.40250210725196,1.47720744022262,0,1,6.5,5.93127360443335,0,25,1181.68215107918
0.382206819500504,0.888111705976288,1.36872836498261,1.49191833544859,0,1,7,6.49743464166321,0,25,1351.04258847237
0.379247534807418,0.885836400876134,1.34572508644137,1.50249870242088,0,1,7.5,7.04690330362627,0,25,1797.06667375565
0.376912843194694,0.884194090553531,1.32893639787869,1.51052329258189,0,1,8,7.58597847109889,0,25,1663.21722745895
0.375031202575646,0.882981149191465,1.31618533905715,1.51679007954034,0,1,8.5,8.1179310127134,0,25,964.392492294312
0.373488599325344,0.882039097524157,1.30617447280562,1.5218062185382,0,1,9,8.64479531544825,0,25,1494.4840323925
0.372205947900891,0.881305161977764,1.29810193503647,1.52593680457342,0,1,9.5,9.16776496337299,0,25,1407.67987942696
0.371126582518097,0.880710260007014,1.2915407864616,1.52934608987826,0,1,10,9.68764925303908,1,25,2031.38707637787
0.370208836529177,0.880218834349784,1.28606011328335,1.53220238848835,0,1,10.5,10.2050747330799,1,25,1535.64147830009
0.369421410295628,0.879819115755383,1.28144474478585,1.53466503136401,0,1,11,10.7205618134764,0,25,1269.51688289642
0.368740362380684,0.879463948173675,1.27751379365561,1.53677071234024,0,1,11.5,11.2344181796047,0,25,932.172422885895
0.368147091884056,0.879192631401172,1.27412942996563,1.5385594569917,0,1,12,11.7468751032786,0,25,1045.7305893898
0.36762694837419,0.878943773682396,1.27122110317475,1.54015436595891,0,1,12.5,12.2581638342649,1,25,1770.1647567749
0.367168252800635,0.878736483719755,1.26866765035692,1.54152948616181,0,1,13,12.7683727424933,0,25,1588.32725191116
0.366761593909557,0.878547401792425,1.2664403119049,1.54275108444688,0,1,13.5,13.2778125723446,0,25,1434.3381125927
0.366399313754193,0.878371077380996,1.2644466053789,1.54386328762672,0,1,14,13.7864044453668,0,25,1626.1563346386
0.366075125971925,0.878220248412007,1.26270443474792,1.54481232072957,0,1,14.5,14.2943813577198,2,25,1936.96456766129
0.365783828723658,0.878108324331503,1.26111211170932,1.54567760413421,0,1,15,14.8017309307821,2,25,2425.83270907402
0.365521085634428,0.877985280890585,1.25971993678711,1.546479925241,0,1,15.5,15.3086068003197,2,25,2182.61673283577
0.365283257248276,0.877886751298341,1.25843212575046,1.5471846032581,0,1,16,15.8149749583076,2,25,1770.59657979012
0.365067269949707,0.877777188887747,1.25726440837631,1.54783413412307,0,1,16.5,16.3209082434266,2,25,1942.691416502
0.364870512929543,0.877709518920737,1.25626681572375,1.54839229413663,0,1,17,16.8264609250928,1,25,1748.98617577553
0.364690756346492,0.877634191744254,1.25532193519829,1.54894548021515,0,1,17.5,17.3316728999383,0,25,1139.57174229622
0.364526086237578,0.87757266262634,1.25443805718325,1.54940903427358,0,1,18,17.8365868647197,0,25,1448.459400177
0.36437485208036,0.877485167415453,1.25363294733587,1.54988441654285,0,1,18.5,18.3412287230192,3,25,2838.31048703194
0.364235623914389,0.877427882045037,1.25291957871812,1.55028913145181,0,1,19,18.8455513208817,1,25,2028.99512553215
0.364107158253087,0.877389618659872,1.25225401344058,1.55066736770715,0,1,19.5,19.3497070486936,1,25,1668.70350670815
0.36398836894356,0.87733311847756,1.25163720760901,1.55102898886975,0,1,20,19.8535927585201,3,25,2839.8629617691
0.363878304277191,0.877272663220338,1.2510403411391,1.55135544729104,0,1,20.5,20.35731833576,1,25,1258.83359217644
0.363776126974526,0.877245584261578,1.25053121672095,1.55165937775084,0,1,21,20.8608237328956,2,25,3605.8461933136
0.363681098431392,0.87720357910866,1.25001775808694,1.55192350432034,0,1,21.5,21.3641784601269,1,25,1676.14233255386
0.363592564526845,0.877189173481516,1.2495580194245,1.55216895874627,0,1,22,21.8673623580667,0,25,1520.12220859528
0.363509944918277,0.877140982822104,1.24914612115754,1.55242372537832,0,1,22.5,22.3703825264203,5,25,3957.65481996536
0.36343272251697,0.87711550804789,1.2487526088787,1.552645321089,0,1,23,22.8732834119828,0,25,1839.26808977127
0.363360435896456,0.877070114958037,1.24836677243294,1.55287267694431,0,1,23.5,23.3760518529651,3,25,4320.62693715096
0.363292672054992,0.87705085926855,1.24803288881388,1.5530687945808,0,1,24,23.8787556343299,3,25,3783.10248541832
