P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.642271871486126,0.0260054506272382,1.47656820152312,57.1776787438161,56.1877757491451,0.0178,2,1.99955809719498,4,25,4636.36384129524
0.641568963275925,0.0260293749804553,1.46655353537061,57.1788493600066,56.1834971023567,0.0178,2.5,2.49967753112232,51,50,135160.302088261
0.641473801700833,0.0260282772904019,1.46201533137836,57.1896159512551,56.1911132416798,0.0178,3,2.99975229422748,41,50,114444.153636932
0.640628475098677,0.0257543545328592,1.36288853840993,57.2056524894977,56.1678253633224,0.0178,3.5,3.49979613281194,73,50,157700.368067265
0.641522350907693,0.0260271111655578,1.4622831247491,57.1870161274943,56.1876246702855,0.0178,4,3.99982424878946,44,50,65973.1012511253
0.641528521935812,0.0260268722151328,1.46256432160748,57.1867372077148,56.1872963022131,0.0178,4.5,4.49984511247653,99,50,244431.505087376
0.641529773265414,0.0260015553233014,1.46266808973197,57.2411522425876,56.241650888478,0.0178,5,4.99986171592169,64,25,44431.9041092396
0.641529469436654,0.0260265529163296,1.46271525099876,57.1870142087042,56.1874603163544,0.0178,5.5,5.49987456527201,76,50,200178.070275545
0.641528939577089,0.0260013254941624,1.46273863392925,57.2416169236836,56.2420198426383,0.0178,6,5.99988551802496,42,25,34888.2057330608
0.641528168368932,0.0260264123581195,1.46275117649155,57.1873213409461,56.18768782562,0.0178,6.5,6.49989441805165,95,50,223874.873140335
0.641527585943523,0.026001204083207,1.46275989650072,57.2418753035333,56.2422153382778,0.0178,7,6.9999023208412,76,25,47500.5459389687
0.641526891550904,0.0260263618247254,1.46276352841364,57.1876375468514,56.1879543368108,0.0178,7.5,7.49990884371996,11,60,5433.96439838409
0.641526436267051,0.0260011285099397,1.46276679965508,57.2420731997531,56.2423686673694,0.0178,8,7.99991478185611,4,25,7092.49896287918
0.641525869481024,0.0260262901412701,1.46276950776654,57.1878201825164,56.1881013104752,0.0178,8.5,8.49991971496783,81,50,193641.066447258
0.641525538768836,0.0260011026310546,1.4627697608264,57.2422091941183,56.2424755638613,0.0178,9,8.99992433425166,26,25,19064.5321075916
0.641525079512203,0.0260262161355884,1.46277608907983,57.1879332576975,56.1881913330062,0.0178,9.5,9.49992828125833,98,50,230552.922196627
0.641524754802182,0.0260262307724146,1.46277510986224,57.1879459380837,56.1881938853568,0.0178,10,9.99993190806989,72,50,209870.311402321
0.640898705271944,0.025595359650493,1.54146400021313,58.6843370067781,57.7124134925996,0.0178,10.5,10.4999379049107,81,50,207386.802644014
0.641524215548136,0.0260261538669587,1.46277717536014,57.1880882574876,56.1883211618433,0.0178,11,10.9999381723073,143,50,322385.934649229
0.641524084190706,0.0260010000542135,1.46277265607722,57.2424514768204,56.2426756403504,0.0178,11.5,11.499940956217,50,25,35071.8734087944
0.641523791274383,0.0260261461687943,1.46277730707703,57.188173278462,56.1883940093539,0.0178,12,11.9999433516942,88,50,235414.689642429
0.641523612812111,0.0260261542274987,1.4627753615806,57.1881520992991,56.1883677385324,0.0178,12.5,12.499945636048,86,50,226778.934982538
0.641523547103466,0.0260009395457244,1.46277511526101,57.2426893654275,56.2428972685889,0.0178,13,12.9999478383648,35,25,25890.5047228336
0.640038174816582,0.0259222562409071,1.60581473866981,57.49319016715,56.5424795349329,0.0178,13.5,13.4999548538519,76,50,190557.82669735
0.641523179357622,0.0260261164715802,1.46277996982074,57.188250761475,56.1884563405759,0.0178,14,13.9999514799375,98,50,235719.584828615
0.64152315703513,0.0260009873758833,1.4627765323471,57.2426009494993,56.2428016976994,0.0178,14.5,14.4999532653601,15,25,12282.8016536236
0.641522955522346,0.0260261105128134,1.46277703544781,57.1882492579953,56.1884471894602,0.0178,15,14.999954731003,102,50,247322.022323847
0.64152285863552,0.0260260626678055,1.46277685825199,57.1883697722432,56.188565582428,0.0178,15.5,15.4999562016935,102,50,249446.857380867
0.641522865866599,0.0260009667978426,1.46277757917483,57.2426847400934,56.2428778534636,0.0178,16,15.9999576770646,44,25,32868.4585390091
0.641522785186769,0.0260009726233123,1.46277462704283,57.2425787975018,56.2427687501559,0.0178,16.5,16.4999589422674,45,25,32629.750824213
0.641522615289041,0.0260261276931663,1.46277742925612,57.1883021270044,56.1884912471412,0.0178,17,16.9999600806171,102,50,239440.182540417
0.641522547181728,0.0260260865343787,1.46277895398897,57.1883229166544,56.1885096942921,0.0178,17.5,17.4999612425836,86,50,227228.510661602
0.641522484460915,0.0260261027551445,1.46277609335908,57.1883599795769,56.1885457369005,0.0178,18,17.999962286352,98,50,236227.785653591
0.6415224265775,0.0260260763784126,1.46277598179355,57.1884228299305,56.1886060988714,0.0178,18.5,18.4999633021151,105,50,242597.968053341
0.641522373053494,0.0260260670484657,1.4627766392974,57.1883712948245,56.1885541287433,0.0178,19,18.9999643188367,108,50,241231.116538525
0.641522323465392,0.026026056315499,1.46277839301566,57.1883852761176,56.1885675335297,0.0178,19.5,19.499965210392,106,50,252338.871704102
0.641522277440212,0.0260260565484913,1.46277778208894,57.1884012456659,56.1885819005865,0.0178,20,19.9999660857834,137,50,266756.736981392
0.641522234647366,0.0260260689959712,1.46277850672308,57.1884287590381,56.1886098157967,0.0178,20.5,20.4999669069451,111,50,257595.434175015
0.64152219479415,0.0260260656985547,1.46277846984691,57.1884049286739,56.1885835338775,0.0178,21,20.9999676904668,93,50,223070.539522886
